,GSM2668066,GSM2668067,GSM2668068,GSM2668069,GSM2668070,GSM2668071,GSM2668072,GSM2668073,GSM2668074,GSM2668075,GSM2668076,GSM2668077,GSM2668078,GSM2668079,GSM2668080
ENSG00000167671,408,518,524,631,314,820,718,326,862,854,494,1034,765,388,473
ENSG00000167674,740,645,761,815,375,1305,1207,720,1085,731,578,2068,1718,886,1041
ENSG00000167676,0,2,0,2,12,31,30,91,38,35,0,10,4,1,10
ENSG00000167680,22,38,30,14,8,26,17,26,125,42,1,41,17,4,12
ENSG00000167685,126,110,86,195,67,76,78,45,77,25,81,483,122,176,93
ENSG00000167693,6,12,7,8,2,7,46,26,18,6,4,94,115,232,7
ENSG00000167695,2,1,1,1,0,14,18,2,11,2,0,1,18,10,13
ENSG00000167699,733,978,903,1121,400,915,900,377,402,219,230,913,872,521,298
ENSG00000167700,12,10,12,12,3,22,19,5,27,3,10,17,21,6,20
ENSG00000167701,0,0,0,0,0,2,7,3,12,0,2,1,1,0,5
ENSG00000167702,338,329,346,468,152,99,110,58,19,25,71,82,203,42,122
ENSG00000167703,174,223,205,251,75,88,75,226,711,504,28,201,115,42,86
ENSG00000167711,2,4,9,4,15,31,16,0,4,1,1,2,4,1,13
ENSG00000167716,331,203,443,364,303,111,115,152,115,54,80,270,244,101,155
ENSG00000167720,15,25,40,28,29,44,37,17,50,2,3,47,50,9,10
ENSG00000167721,438,629,480,534,315,400,449,192,306,82,242,2064,456,322,252
ENSG00000167723,25,73,33,21,6,4,3,4,13,10,2,35,2,2,2
ENSG00000167733,8,12,17,16,4,32,23,6,10,0,9,18,15,18,6
ENSG00000167740,44,62,71,89,24,84,91,49,231,122,11,14,90,69,36
ENSG00000167741,0,1,3,2,0,3,3,4,17,3,0,8,0,0,0
ENSG00000167747,30,30,34,68,15,209,378,81,380,238,292,988,306,274,278
ENSG00000167748,13,1,9,9,3,1,1,0,1,0,0,0,0,0,9
ENSG00000167749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167751,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
ENSG00000167754,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167757,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000167759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000167766,1029,1744,1021,2117,719,828,767,578,80,143,899,1137,862,497,482
ENSG00000167767,1,0,3,4,0,0,2,0,1,0,0,0,0,0,1
ENSG00000167768,3,1,0,0,0,1,1,0,0,0,0,0,4,179,1
ENSG00000167769,4,3,1,0,1,0,0,1,2,0,0,0,1,1,0
ENSG00000167770,354,507,396,562,212,442,585,374,852,630,306,660,317,207,258
ENSG00000167771,0,0,1,29,0,17,4,1,0,0,3,43,9,1,27
ENSG00000167772,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2
ENSG00000167775,55,110,98,122,43,36,41,18,70,16,107,430,63,94,51
ENSG00000167778,386,510,481,620,213,394,380,291,344,54,142,270,151,102,165
ENSG00000167779,1,1,3,3,0,5,0,2,4,3,1,3,17,61,16
ENSG00000167780,0,9,2,2,2,0,0,0,0,0,0,0,1,0,0
ENSG00000167785,286,252,279,410,167,132,140,72,19,8,110,102,141,112,36
ENSG00000167791,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167792,945,1347,1287,1406,479,1176,1283,587,1660,1294,672,1958,1639,920,1185
ENSG00000167797,182,231,248,300,137,308,358,245,556,247,97,268,78,165,186
ENSG00000167798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167799,1,4,2,6,0,18,17,6,36,8,1,43,36,35,24
ENSG00000167800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000167815,238,283,143,348,111,947,1101,89,617,206,584,1125,401,244,1630
ENSG00000167822,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000167825,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000167840,84,98,95,160,60,49,49,16,18,1,28,156,17,53,23
ENSG00000167842,244,271,284,176,118,246,252,180,15,132,34,116,200,91,78
ENSG00000167850,80,106,75,140,52,18,35,11,15,4,14,5,16,1,12
ENSG00000167851,1164,1612,1474,1637,445,726,581,754,1485,514,130,284,436,716,343
ENSG00000167858,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167861,11,9,13,28,8,3,2,5,0,0,0,5,0,1,1
ENSG00000167862,206,213,217,294,117,330,230,138,331,153,453,428,140,165,156
ENSG00000167863,804,894,779,1215,468,1385,1144,781,2597,2111,1494,2466,960,989,835
ENSG00000167874,6,3,9,12,3,12,12,11,16,9,12,27,3,12,18
ENSG00000167880,12,10,7,35,1,26,13,8,8,0,249,616,22,113,104
ENSG00000167881,569,778,650,910,298,502,796,462,330,201,346,1000,657,291,316
ENSG00000167889,0,1,1,0,0,1,2,0,0,0,0,2,1,1,1
ENSG00000167895,2677,4032,4100,3864,1590,1202,1716,1542,861,478,226,730,1073,634,937
ENSG00000167900,2,6,6,12,1,157,321,136,497,471,185,577,198,111,199
ENSG00000167904,91,147,86,137,28,56,103,38,8,12,26,83,40,22,12
ENSG00000167910,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000167912,5,8,15,7,7,8,9,5,4,9,6,29,27,40,6
ENSG00000167914,4,15,1,3,1,0,3,2,3,3,0,0,0,0,0
ENSG00000167916,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167920,2,2,0,3,1,2,8,4,1,0,7,5,2,2,2
ENSG00000167925,192,169,186,189,102,210,235,160,201,126,102,84,221,52,183
ENSG00000167930,106,162,126,160,74,189,234,104,217,180,89,338,268,123,182
ENSG00000167941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000167962,740,699,859,944,409,582,669,278,292,298,429,1357,1027,351,377
ENSG00000167964,1,1,0,0,0,0,0,0,0,0,0,0,4,0,2
ENSG00000167965,281,382,279,476,126,460,562,188,750,561,298,784,488,278,353
ENSG00000167967,943,589,669,1019,358,656,500,554,562,251,678,756,520,499,419
ENSG00000167968,15,4,3,11,2,3,6,3,5,0,3,0,1,10,12
ENSG00000167969,48,45,60,91,54,242,228,96,307,230,195,132,190,36,149
ENSG00000167971,1,1,1,0,0,0,0,0,1,2,0,0,3,0,1
ENSG00000167972,45,81,59,43,22,30,22,18,7,20,5,54,20,14,11
ENSG00000167977,373,268,343,349,159,206,209,138,83,28,46,328,188,88,46
ENSG00000167978,14405,14795,15993,16514,8619,10668,9308,10653,8580,5346,4704,7291,10540,3380,8757
ENSG00000167981,105,140,109,157,62,40,81,46,40,59,46,190,103,21,20
ENSG00000167984,900,1543,1430,1291,677,134,133,71,31,0,100,294,257,164,78
ENSG00000167985,49,43,46,104,28,72,71,41,112,293,65,105,89,50,45
ENSG00000167986,961,1536,1371,1426,501,1333,1666,686,1050,449,937,3898,1785,827,1028
ENSG00000167987,147,99,94,111,53,141,175,95,33,242,12,76,60,12,27
ENSG00000167992,4,2,5,0,0,19,15,7,28,20,0,194,45,24,42
ENSG00000167994,0,1,0,2,0,43,74,4,13,8,1,70,4,5,57
ENSG00000167995,47,64,91,62,55,130,78,254,111,207,11,54,17,16,38
ENSG00000167996,8928,11547,9533,16512,4351,7153,8414,12072,20657,22731,4865,19653,5983,8900,7278
ENSG00000168000,25,42,55,61,35,57,63,37,271,104,79,16,78,95,72
ENSG00000168002,111,159,143,172,84,250,269,83,457,242,213,413,205,156,166
ENSG00000168003,348,428,389,506,289,722,731,401,378,696,168,1339,376,353,387
ENSG00000168004,6,12,4,3,3,23,6,7,8,0,0,10,2,9,2
ENSG00000168005,45,69,76,88,28,121,98,18,52,12,89,285,93,104,73
ENSG00000168010,1910,2402,2156,2241,1613,4704,4197,6827,1929,785,540,903,2052,699,1912
ENSG00000168014,422,516,605,611,171,455,444,331,405,345,78,846,317,142,159
ENSG00000168016,832,1213,890,926,583,321,298,542,262,20,56,230,255,217,99
ENSG00000168026,59,50,96,93,50,14,20,7,44,34,9,9,36,4,16
ENSG00000168028,3177,4656,4234,6686,2020,7814,11403,2318,13413,10046,6255,8083,6918,9312,5473
ENSG00000168032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168036,698,1042,905,1197,530,1195,1136,897,525,256,628,2822,1194,729,559
ENSG00000168038,25,87,65,62,28,57,58,23,51,67,21,42,89,29,18
ENSG00000168040,514,418,361,606,274,273,289,240,151,176,187,312,402,207,79
ENSG00000168056,1050,1467,1544,1640,598,187,184,45,92,60,123,384,517,239,309
ENSG00000168060,13,24,17,11,7,53,61,11,83,28,16,1,32,5,52
ENSG00000168061,112,68,84,159,53,285,262,139,545,139,252,433,119,218,200
ENSG00000168062,22,24,8,12,8,1,8,6,7,12,1,0,0,1,11
ENSG00000168065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000168066,5141,6055,6177,5874,2657,3665,3950,5876,2867,9296,503,8421,5300,1070,1674
ENSG00000168067,535,756,737,731,336,618,657,418,528,489,76,588,598,198,255
ENSG00000168070,1,0,2,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168071,3123,3539,3251,3118,1396,4689,4035,6049,3106,1515,344,1563,1000,435,2144
ENSG00000168077,0,0,0,0,0,0,0,0,0,0,2,5,4,0,7
ENSG00000168078,0,19,6,10,1,22,54,1,0,0,81,193,11,13,9
ENSG00000168079,3,1,3,8,5,0,0,0,0,0,0,0,0,0,0
ENSG00000168081,43,22,30,34,26,9,9,7,3,2,0,1,6,5,6
ENSG00000168090,653,782,713,809,415,845,754,477,934,1002,757,1528,845,562,573
ENSG00000168092,626,408,549,435,191,353,348,463,321,390,210,747,360,120,97
ENSG00000168096,133,161,168,163,75,119,177,73,107,19,96,125,104,120,91
ENSG00000168101,100,116,100,130,58,148,194,95,215,207,62,182,150,141,57
ENSG00000168116,84,109,86,135,46,153,154,68,12,14,405,677,119,109,65
ENSG00000168118,490,470,477,573,169,460,377,222,296,297,174,912,372,247,197
ENSG00000168124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168126,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0
ENSG00000168131,0,0,1,1,1,0,0,0,0,0,0,0,2,0,1
ENSG00000168135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168137,2359,2697,2516,2201,832,1038,1327,1270,450,236,218,1786,1338,368,349
ENSG00000168140,1,0,0,0,0,3,0,1,0,0,26,17,2,0,1
ENSG00000168143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000168148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168152,24,55,11,36,22,5,15,19,16,15,12,33,23,10,2
ENSG00000168158,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168159,678,742,727,763,333,627,596,236,559,229,491,836,803,516,508
ENSG00000168172,815,996,1047,881,347,636,257,606,269,252,88,812,273,69,79
ENSG00000168175,257,372,326,442,141,505,445,526,271,983,185,1469,462,232,247
ENSG00000168209,839,1554,1521,1185,136,680,338,868,654,1170,221,516,4448,1269,177
ENSG00000168214,585,596,684,761,170,1319,842,1164,1398,974,114,1076,372,146,407
ENSG00000168216,431,450,381,535,238,222,180,189,82,215,111,327,150,53,27
ENSG00000168228,49,72,57,85,41,59,45,38,23,16,40,70,59,29,26
ENSG00000168229,141,504,442,265,73,31,22,28,2,3,4,0,7,3,4
ENSG00000168234,304,380,374,517,181,491,387,290,538,678,46,93,319,180,228
ENSG00000168237,49,53,51,28,12,69,76,40,35,44,14,55,24,17,27
ENSG00000168246,107,142,117,157,76,120,100,60,16,3,11,54,131,160,37
ENSG00000168255,380,721,751,773,493,1050,530,668,1076,974,403,704,1164,518,545
ENSG00000168256,377,332,364,399,151,349,381,242,383,322,64,347,276,140,109
ENSG00000168259,2092,2195,2175,2625,1158,1730,1622,1583,1856,709,1513,3323,1865,1518,1456
ENSG00000168263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168264,911,1301,1163,1251,604,4701,3866,2279,1255,1216,1236,2020,3043,1157,1082
ENSG00000168267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168268,36,57,34,111,39,146,228,65,173,35,378,723,325,83,284
ENSG00000168269,0,0,1,0,0,0,0,6,3,0,0,6,0,0,0
ENSG00000168273,14,20,20,47,23,47,27,8,58,50,76,54,106,46,81
ENSG00000168275,92,107,106,211,52,189,170,104,167,163,167,210,93,146,78
ENSG00000168280,78,102,91,53,67,8,10,11,0,0,0,0,2,1,0
ENSG00000168282,236,272,286,349,209,234,228,80,22,29,230,415,173,100,60
ENSG00000168283,1214,847,655,990,745,239,272,188,44,67,621,3711,410,495,83
ENSG00000168286,126,195,167,181,103,114,135,58,58,27,84,145,83,64,51
ENSG00000168288,354,482,439,565,293,779,804,740,784,874,783,965,604,631,310
ENSG00000168291,475,492,513,696,370,487,488,261,309,140,504,922,580,403,298
ENSG00000168297,379,364,351,352,181,973,788,613,426,518,36,234,755,87,164
ENSG00000168298,3,5,11,19,1,620,125,65,763,348,152,47,102,59,108
ENSG00000168300,744,921,802,986,466,532,444,622,214,196,368,775,567,406,130
ENSG00000168301,135,123,138,168,74,39,33,24,4,0,32,68,32,25,11
ENSG00000168303,326,293,342,428,194,738,452,318,234,63,524,825,467,441,194
ENSG00000168306,0,0,0,0,3,3,1,0,0,1,0,0,0,0,3
ENSG00000168309,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168310,1568,1921,1380,1863,649,716,595,790,221,123,133,316,207,209,128
ENSG00000168314,4,4,0,0,0,0,0,0,0,7,0,2,0,0,1
ENSG00000168329,1274,1803,1604,1283,773,23,34,12,3,0,13,24,0,2,11
ENSG00000168333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168334,1,0,1,0,0,1,0,0,0,0,0,15,1,0,0
ENSG00000168348,0,0,0,1,1,0,0,0,0,0,0,3,0,0,0
ENSG00000168350,2,3,2,6,2,9,9,6,2,0,138,3,13,2,5
ENSG00000168356,3,7,7,12,1,8,4,6,16,9,1,7,14,11,2
ENSG00000168367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168374,356,346,387,418,199,609,459,336,398,621,274,1245,429,159,112
ENSG00000168379,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168385,1782,2839,1905,2466,919,1239,1116,854,582,383,1022,2614,1967,586,367
ENSG00000168386,38,20,46,36,23,15,17,5,7,8,6,180,45,1,2
ENSG00000168389,21,16,18,36,11,6,8,6,7,8,2,27,3,7,14
ENSG00000168393,22,34,29,54,16,147,113,41,132,45,105,233,91,94,96
ENSG00000168395,466,558,542,677,200,839,634,528,446,558,414,1741,870,246,322
ENSG00000168397,352,566,359,483,196,450,466,436,749,586,115,825,319,156,184
ENSG00000168398,0,0,0,1,0,0,0,0,0,5,0,0,0,0,0
ENSG00000168404,1726,1348,973,1148,486,1583,1935,1735,757,920,145,754,708,148,275
ENSG00000168405,167,210,167,255,94,216,190,101,57,174,226,360,921,290,77
ENSG00000168411,182,234,349,235,189,678,394,436,1731,1400,130,775,309,106,237
ENSG00000168412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168418,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
ENSG00000168421,394,378,558,658,233,395,508,171,241,1191,109,408,215,862,53
ENSG00000168427,0,1,1,1,1,0,0,0,0,0,0,0,0,0,2
ENSG00000168434,80,139,146,123,63,71,126,29,103,19,23,95,62,29,53
ENSG00000168438,917,1063,905,901,487,455,401,417,786,228,174,978,394,194,128
ENSG00000168439,680,928,832,1219,526,1104,1183,679,1311,930,1175,4181,978,616,843
ENSG00000168447,0,0,0,0,0,0,2,0,0,0,0,5,0,0,2
ENSG00000168452,0,10,0,0,0,54,5,3,14,1,0,34,0,25,14
ENSG00000168453,1,1,0,0,1,2,0,0,0,0,0,0,2,1,0
ENSG00000168454,2,0,2,2,1,1,0,1,1,1,0,0,0,1,0
ENSG00000168461,1906,1622,1922,1828,494,4875,4311,4839,4437,4180,124,702,525,371,437
ENSG00000168468,255,1131,505,681,263,579,1357,824,617,830,5,1199,570,156,628
ENSG00000168476,136,143,171,212,73,223,309,150,177,28,40,326,169,35,176
ENSG00000168477,8,0,2,12,10,39,0,1,6,8,0,44,10,4,6
ENSG00000168481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168487,51,51,28,59,36,126,106,26,67,88,43,307,216,45,90
ENSG00000168488,1424,1510,1617,1750,390,1352,1586,1229,1208,605,678,1827,927,428,663
ENSG00000168490,0,0,0,0,0,0,0,0,0,0,4,0,1,0,1
ENSG00000168491,13,12,2,8,2,0,1,1,0,0,0,0,0,0,0
ENSG00000168495,289,331,262,372,128,321,343,140,141,79,159,827,278,267,155
ENSG00000168496,73,67,76,79,53,611,638,236,289,170,442,1285,460,409,533
ENSG00000168497,5044,8231,5408,9194,2035,1814,388,284,179,61,548,1732,406,86,156
ENSG00000168502,4,7,11,8,11,88,68,27,26,7,43,205,97,7,14
ENSG00000168505,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168509,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000168515,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168517,43,80,66,116,13,50,45,14,66,39,10,13,25,30,26
ENSG00000168522,1014,1052,1244,1394,681,932,726,747,882,268,828,2746,736,618,419
ENSG00000168528,51,11,10,70,9,73,116,10,138,64,3,14,27,14,18
ENSG00000168530,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168538,970,1018,736,844,259,514,346,315,81,96,238,323,297,123,113
ENSG00000168539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168542,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0
ENSG00000168546,4,7,9,13,4,6,5,0,1,0,0,0,1,0,16
ENSG00000168556,332,354,351,442,116,826,793,744,275,121,510,1667,464,474,414
ENSG00000168564,264,352,362,394,196,335,232,173,29,40,333,424,191,120,38
ENSG00000168566,831,775,579,856,366,596,499,408,262,237,253,1458,290,215,95
ENSG00000168569,30,29,44,47,22,67,54,31,55,21,76,99,33,47,49
ENSG00000168575,173,235,214,302,135,166,198,143,75,23,110,428,181,94,84
ENSG00000168582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168589,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0
ENSG00000168591,112,214,190,237,105,358,316,331,597,991,72,137,189,104,136
ENSG00000168594,0,1,0,2,3,0,0,1,0,0,0,0,2,0,0
ENSG00000168610,1506,1808,1477,1462,932,1708,1542,1926,1449,1670,247,2140,1099,395,327
ENSG00000168612,51,29,50,67,26,25,39,29,12,46,11,42,42,25,17
ENSG00000168615,230,308,181,205,92,353,253,342,38,130,17,213,181,10,14
ENSG00000168619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168630,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168634,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168646,99,109,105,160,57,3,4,7,0,0,1,6,0,1,2
ENSG00000168653,1224,1025,1102,1507,566,3516,2123,1035,3277,2547,6417,4424,2816,2439,2456
ENSG00000168658,0,0,0,0,0,0,8,0,0,0,0,0,1,1,0
ENSG00000168661,49,177,62,202,62,12,7,3,0,0,25,292,11,36,5
ENSG00000168671,1,2,4,0,0,98,57,9,17,14,0,3,8,31,33
ENSG00000168672,85,132,76,59,47,19,38,18,4,0,364,292,33,26,26
ENSG00000168675,190,275,158,350,66,140,197,259,41,72,146,233,475,538,139
ENSG00000168676,0,9,15,2,2,2,1,0,0,0,0,0,0,7,3
ENSG00000168679,1,7,0,2,1,2,0,5,1,1,0,0,0,0,0
ENSG00000168685,6552,10043,7001,12748,4744,61,56,97,55,53,17,109,14,97,14
ENSG00000168701,48,88,64,126,44,149,140,68,225,172,229,144,141,99,135
ENSG00000168702,0,0,1,0,5,0,0,0,0,0,0,0,3,0,3
ENSG00000168703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168710,780,831,789,892,473,730,719,465,489,187,715,2033,629,240,324
ENSG00000168724,1837,2381,1745,2229,805,1566,1313,1182,432,186,812,3898,1190,764,511
ENSG00000168734,107,124,159,115,63,260,230,66,205,182,838,516,247,134,106
ENSG00000168743,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0
ENSG00000168746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168748,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000168754,3,2,2,0,0,70,266,21,52,17,45,12,24,8,56
ENSG00000168757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168758,126,158,174,105,96,37,40,18,5,18,26,26,18,2,30
ENSG00000168763,107,127,119,148,57,69,76,60,66,2,29,110,56,33,32
ENSG00000168765,17,60,92,101,30,108,90,20,126,75,42,72,89,37,120
ENSG00000168769,588,916,676,893,427,920,866,1041,162,772,354,454,380,147,179
ENSG00000168772,7,16,6,9,2,6,1,1,23,0,0,9,1,1,0
ENSG00000168778,43,32,44,34,41,30,28,10,32,5,6,17,38,14,10
ENSG00000168779,1,2,5,3,0,15,8,14,6,9,2,7496,1,4,3
ENSG00000168781,301,317,323,292,71,248,166,156,46,62,180,222,274,110,133
ENSG00000168785,56,142,92,110,52,151,55,5,10,1,0,29,42,163,24
ENSG00000168792,157,240,181,267,95,85,119,32,78,14,6,37,104,29,36
ENSG00000168795,74,144,105,115,63,56,68,53,15,114,19,99,204,58,22
ENSG00000168802,362,368,396,484,309,765,778,352,375,280,230,427,258,339,223
ENSG00000168803,44,105,82,80,32,100,111,80,25,33,48,127,73,33,30
ENSG00000168806,17,19,38,25,63,24,78,12,7,7,25,57,18,10,36
ENSG00000168807,174,465,371,300,113,157,111,167,108,38,38,89,23,18,13
ENSG00000168811,7,12,13,15,5,11,8,3,1,5,0,7,21,41,20
ENSG00000168813,236,413,279,289,109,174,251,186,168,29,104,572,185,100,112
ENSG00000168818,649,680,617,886,239,462,501,400,316,205,384,651,404,311,215
ENSG00000168824,161,140,154,299,64,2,2,4,4,0,6,18,2,152,1
ENSG00000168826,157,195,98,173,53,80,89,63,25,130,25,31,37,7,32
ENSG00000168827,549,742,607,578,212,337,268,161,41,66,227,823,290,173,109
ENSG00000168828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168830,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168843,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000168872,774,1025,667,867,437,397,406,302,378,476,197,1089,480,264,222
ENSG00000168874,19,1,4,14,4,9,9,5,2,5,0,3,1,1,4
ENSG00000168875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168876,486,583,528,642,210,415,294,296,325,275,200,435,227,210,104
ENSG00000168878,3,3,14,13,2,12,1,2,7,0,2,0,2,0,2
ENSG00000168883,268,344,353,435,166,425,409,305,454,659,390,568,473,224,234
ENSG00000168884,834,892,841,1121,411,780,742,547,584,308,447,910,687,282,356
ENSG00000168887,342,487,449,466,250,640,550,490,1346,560,145,488,420,194,248
ENSG00000168890,58,64,57,92,35,34,67,21,40,5,49,27,51,43,26
ENSG00000168894,34,70,66,117,36,177,174,78,418,681,161,115,159,163,132
ENSG00000168899,55,59,40,84,34,59,45,28,86,51,99,154,60,30,104
ENSG00000168903,6,0,9,0,0,91,61,2,0,0,0,10,0,0,23
ENSG00000168904,47,53,69,67,28,102,112,65,195,140,47,17,100,90,49
ENSG00000168906,1304,1777,1620,1827,897,3184,3470,1987,554,645,1301,2342,4393,1455,1291
ENSG00000168907,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168913,0,1,3,3,1,0,0,1,0,0,0,0,0,0,9
ENSG00000168916,55,39,69,42,30,157,73,134,47,7,18,120,112,138,16
ENSG00000168917,12,12,12,14,5,16,17,9,56,45,1,54,65,32,6
ENSG00000168924,588,859,679,655,293,354,445,200,156,118,193,972,443,195,211
ENSG00000168925,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168928,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168930,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168936,121,132,153,172,79,109,134,73,99,27,106,91,186,76,92
ENSG00000168938,0,0,0,0,0,0,2,0,0,0,0,3,0,0,7
ENSG00000168939,17,20,23,14,17,50,48,61,26,9,9,27,37,7,17
ENSG00000168944,1057,1176,1017,1307,513,480,302,309,51,25,209,434,312,305,76
ENSG00000168952,5,0,3,2,0,66,70,10,33,0,16,693,2,1,16
ENSG00000168955,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168958,573,635,640,917,322,982,872,545,764,1173,642,878,716,430,324
ENSG00000168959,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0
ENSG00000168961,609,568,708,643,276,300,411,295,910,378,296,645,1250,359,436
ENSG00000168967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000168970,184,225,254,253,124,116,100,129,61,49,26,26,63,19,36
ENSG00000168992,0,1,0,0,0,0,0,0,0,0,2,0,0,1,0
ENSG00000168993,7,0,1,2,8,7,0,0,0,0,0,1,1,7,0
ENSG00000168994,19,22,29,41,5,7,7,6,2,0,0,4,30,0,11
ENSG00000168995,233,242,259,210,196,42,18,123,97,0,5,36,12,2,20
ENSG00000169006,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169016,130,165,119,145,71,112,81,44,27,10,95,291,112,77,72
ENSG00000169018,558,763,764,709,280,394,407,304,205,183,360,490,511,360,203
ENSG00000169019,231,276,260,296,154,275,302,153,44,29,91,157,170,115,55
ENSG00000169020,151,166,204,244,114,528,324,191,599,349,1303,422,440,428,544
ENSG00000169021,401,506,464,618,227,1162,1607,863,2058,3837,768,4145,802,841,640
ENSG00000169026,14,20,9,24,7,49,26,11,26,19,0,2,13,4,28
ENSG00000169031,47,69,105,36,69,0,0,1,1,0,0,4,0,0,1
ENSG00000169032,1414,1470,1198,2134,535,1306,898,923,154,486,135,640,390,156,52
ENSG00000169035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ENSG00000169045,14396,20324,18642,21074,9223,10199,10180,8907,1380,1367,4131,21411,16207,5232,3182
ENSG00000169047,69,56,107,222,27,4,0,0,0,0,2,20,0,8,7
ENSG00000169057,733,787,870,1129,468,891,770,732,596,1063,294,1379,554,275,250
ENSG00000169059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
ENSG00000169062,4030,4302,3843,4185,1784,2411,2511,2150,2057,891,1534,10025,2159,1471,1050
ENSG00000169064,0,0,0,0,1,1,0,0,0,0,0,0,4,0,1
ENSG00000169067,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
ENSG00000169071,0,1,7,2,3,0,0,0,1,0,0,0,0,1,3
ENSG00000169083,5,20,20,36,5,0,4,1,1,0,0,893,3,1,42
ENSG00000169084,49,135,50,86,50,96,109,116,164,64,60,53,147,64,101
ENSG00000169085,36,15,28,69,1,7,17,0,0,0,0,0,5,0,0
